ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.09963768115942029,0.48798484848484847,0.46917490118577077,0.9813968503445082,0.10931133856702772,0.19034607245181773,-0.3850034857164791,-1.5409299178375535,0.06531264322310415,1
0.09948580371115583,0.45702915997859817,0.47158833148704965,0.9834899110434447,0.20389461626575028,-0.12442243917485869,0.10283181422063158,-1.1578502387637861,-1.0617202727610984,1
0.08860759493670886,0.4580049416559958,0.4348497470386249,0.9813790058100405,0.18943847557267382,0.051932170827271446,0.008243988212638675,-1.0741650497487674,-1.0999631431499637,1
0.08552631578947369,0.6023129251700681,0.49762226078015553,0.9825416217306884,0.11806937116166422,0.04211379104139582,-0.8508668752953844,-1.4172202904418654,0.10563422946459378,0
0.08770614692653673,0.4179606625258799,0.48015421907047523,0.9821748249432505,0.20330147697654213,-0.051621193285561875,0.2963692638225377,-1.2934964085993685,-1.0688013463855772,0
0.10099337748344371,0.4869521579123453,0.49160682620676105,0.9718915027589274,0.22430397478550165,-0.08225708914892847,-0.04465535155586452,-1.2219247573259913,-1.1215077533878999,0
